Number,City,Gender,Age,Income,Illness
126451,Washington D.C.,Male,59,86749,No
126452,Washington D.C.,Male,51,58157,Yes
126453,Washington D.C.,Female,56,60598,No
126454,Washington D.C.,Female,57,67130,No
126455,Washington D.C.,Female,40,49570,No
126456,Washington D.C.,Female,61,71373,No
126457,Washington D.C.,Female,49,46608,No
126458,Washington D.C.,Female,53,46996,No
126459,Washington D.C.,Male,26,75702,No
126460,Washington D.C.,Male,62,55646,No
126461,Washington D.C.,Male,57,93548,No
126462,Washington D.C.,Female,40,65488,No
126463,Washington D.C.,Female,54,71683,No
126464,Washington D.C.,Female,64,77857,Yes
126465,Washington D.C.,Male,30,68975,No
126466,Washington D.C.,Male,47,90452,No
126467,Washington D.C.,Female,47,60080,No
126468,Washington D.C.,Female,62,82230,No
126469,Washington D.C.,Male,36,86494,No
126470,Washington D.C.,Female,51,50863,No
126471,Washington D.C.,Female,47,60046,No
126472,Washington D.C.,Male,41,60623,No
126473,Washington D.C.,Female,47,63343,No
126474,Washington D.C.,Female,47,84601,No
126475,Washington D.C.,Male,47,91194,No
126476,Washington D.C.,Female,29,63696,Yes
126477,Washington D.C.,Female,31,74017,No
126478,Washington D.C.,Male,27,72408,No
126479,Washington D.C.,Male,51,101456,No
126480,Washington D.C.,Female,63,62154,No
126481,Washington D.C.,Male,52,65894,No
126482,Washington D.C.,Male,41,82746,No
126483,Washington D.C.,Male,32,78737,No
126484,Washington D.C.,Male,65,68124,No
126485,Washington D.C.,Male,35,85775,No
126486,Washington D.C.,Female,37,44846,No
126487,Washington D.C.,Female,32,70159,No
126488,Washington D.C.,Male,36,68967,No
126489,Washington D.C.,Female,39,67053,No
126490,Washington D.C.,Female,36,68199,No
126491,Washington D.C.,Male,45,80361,No
126492,Washington D.C.,Female,26,56852,No
126493,Washington D.C.,Female,44,71881,No
126494,Washington D.C.,Female,56,95226,No
126495,Washington D.C.,Male,38,82674,No
126496,Washington D.C.,Female,52,71032,No
126497,Washington D.C.,Male,31,80276,No
126498,Washington D.C.,Female,51,60421,No
126499,Washington D.C.,Male,58,75515,No
126500,Washington D.C.,Male,33,69507,No
126501,Washington D.C.,Female,43,66541,No
126502,Washington D.C.,Female,62,50612,No
126503,Washington D.C.,Male,44,69462,No
126504,Washington D.C.,Male,55,70243,Yes
126505,Washington D.C.,Female,46,55552,No
126506,Washington D.C.,Female,63,80525,No
126507,Washington D.C.,Female,33,83985,Yes
126508,Washington D.C.,Male,35,72174,No
126509,Washington D.C.,Female,32,68582,No
126510,Washington D.C.,Female,44,56519,No
126511,Washington D.C.,Female,35,77082,No
126512,Washington D.C.,Male,53,79854,No
126513,Washington D.C.,Female,38,63555,No
126514,Washington D.C.,Female,31,54433,No
126515,Washington D.C.,Female,43,64583,No
126516,Washington D.C.,Female,42,62467,No
126517,Washington D.C.,Female,33,79208,No
126518,Washington D.C.,Female,29,82468,No
126519,Washington D.C.,Female,50,64668,No
126520,Washington D.C.,Male,33,76197,No
126521,Washington D.C.,Female,54,64175,No
126522,Washington D.C.,Male,58,80119,No
126523,Washington D.C.,Male,52,79166,No
126524,Washington D.C.,Male,33,51920,No
126525,Washington D.C.,Female,29,61899,No
126526,Washington D.C.,Male,41,58068,Yes
126527,Washington D.C.,Female,38,78128,No
126528,Washington D.C.,Male,46,83600,No
126529,Washington D.C.,Male,46,74580,No
126530,Washington D.C.,Male,63,76533,No
126531,Washington D.C.,Male,54,64726,No
126532,Washington D.C.,Male,32,61482,Yes
126533,Washington D.C.,Male,36,48139,No
126534,Washington D.C.,Male,51,80883,No
126535,Washington D.C.,Male,40,76654,No
126536,Washington D.C.,Female,39,59180,No
126537,Washington D.C.,Male,29,69313,No
126538,Washington D.C.,Male,50,65776,No
126539,Washington D.C.,Male,57,70733,No
126540,Washington D.C.,Female,29,71326,No
126541,Washington D.C.,Male,55,77135,No
126542,Washington D.C.,Female,55,67959,No
126543,Washington D.C.,Male,36,77852,No
126544,Washington D.C.,Male,42,81328,No
126545,Washington D.C.,Male,38,65862,No
126546,Washington D.C.,Male,27,81386,No
126547,Washington D.C.,Male,32,70954,No
126548,Washington D.C.,Male,50,89607,No
126549,Washington D.C.,Male,39,80185,No
126550,Washington D.C.,Female,52,47025,No
126551,Washington D.C.,Male,40,67084,No
126552,Washington D.C.,Female,48,76010,No
126553,Washington D.C.,Male,48,77679,No
126554,Washington D.C.,Female,42,52252,No
126555,Washington D.C.,Female,56,62375,No
126556,Washington D.C.,Male,49,91480,No
126557,Washington D.C.,Female,60,74693,No
126558,Washington D.C.,Male,42,70704,No
126559,Washington D.C.,Female,27,78385,No
126560,Washington D.C.,Male,36,85885,No
126561,Washington D.C.,Male,40,66118,No
126562,Washington D.C.,Female,40,62082,No
126563,Washington D.C.,Male,63,85837,No
126564,Washington D.C.,Female,33,56103,No
126565,Washington D.C.,Female,54,76175,No
126566,Washington D.C.,Female,36,69692,No
126567,Washington D.C.,Male,50,85152,No
126568,Washington D.C.,Male,52,64547,No
126569,Washington D.C.,Male,26,68256,No
126570,Washington D.C.,Male,46,76003,No
126571,Washington D.C.,Male,60,75079,No
126572,Washington D.C.,Female,56,42123,No
126573,Washington D.C.,Female,38,79855,No
126574,Washington D.C.,Male,37,72273,No
126575,Washington D.C.,Male,29,98657,No
126576,Washington D.C.,Male,53,62063,No
126577,Washington D.C.,Female,35,80162,No
126578,Washington D.C.,Female,63,50489,No
126579,Washington D.C.,Female,30,73062,No
126580,Washington D.C.,Male,26,77726,No
126581,Washington D.C.,Female,29,65794,No
126582,Washington D.C.,Female,48,63579,No
126583,Washington D.C.,Male,54,83779,No
126584,Washington D.C.,Female,29,61227,No
126585,Washington D.C.,Female,35,62401,No
126586,Washington D.C.,Male,36,95455,Yes
126587,Washington D.C.,Female,48,67383,No
126588,Washington D.C.,Female,62,72372,No
126589,Washington D.C.,Male,33,89875,No
126590,Washington D.C.,Male,39,78167,No
126591,Washington D.C.,Male,60,65312,No
126592,Washington D.C.,Female,40,88786,No
126593,Washington D.C.,Male,51,73693,No
126594,Washington D.C.,Male,52,74414,No
126595,Washington D.C.,Male,43,86864,No
126596,Washington D.C.,Male,44,73914,No
126597,Washington D.C.,Female,38,62790,No
126598,Washington D.C.,Male,46,83127,No
126599,Washington D.C.,Female,33,62117,No
126600,Washington D.C.,Male,43,79970,No
126601,Washington D.C.,Male,58,72200,No
126602,Washington D.C.,Male,39,64673,No
126603,Washington D.C.,Male,39,79971,No
126604,Washington D.C.,Female,54,78276,No
126605,Washington D.C.,Male,62,83440,No
126606,Washington D.C.,Male,34,81458,No
126607,Washington D.C.,Female,35,33335,No
126608,Washington D.C.,Female,55,86087,No
126609,Washington D.C.,Male,39,61931,No
126610,Washington D.C.,Female,38,58310,No
126611,Washington D.C.,Male,50,67504,No
126612,Washington D.C.,Female,49,44617,No
126613,Washington D.C.,Female,62,61257,No
126614,Washington D.C.,Male,27,85820,No
126615,Washington D.C.,Male,36,83543,No
126616,Washington D.C.,Female,56,55932,No
126617,Washington D.C.,Female,35,71906,No
126618,Washington D.C.,Male,47,82004,No
126619,Washington D.C.,Male,28,79441,No
126620,Washington D.C.,Female,56,68712,No
126621,Washington D.C.,Male,42,76711,No
126622,Washington D.C.,Female,54,72337,No
126623,Washington D.C.,Female,40,57405,No
126624,Washington D.C.,Female,36,51836,No
126625,Washington D.C.,Female,25,64466,No
126626,Washington D.C.,Male,34,75411,No
126627,Washington D.C.,Male,36,73325,No
126628,Washington D.C.,Male,32,70679,No
126629,Washington D.C.,Female,41,41631,No
126630,Washington D.C.,Male,49,67854,No
126631,Washington D.C.,Male,55,82607,No
126632,Washington D.C.,Female,55,69483,No
126633,Washington D.C.,Male,56,80725,No
126634,Washington D.C.,Female,39,65627,No
126635,Washington D.C.,Male,41,59744,No
126636,Washington D.C.,Male,31,68860,No
126637,Washington D.C.,Male,41,68810,No
126638,Washington D.C.,Female,26,50702,No
126639,Washington D.C.,Male,56,79713,No
126640,Washington D.C.,Male,48,78014,No
126641,Washington D.C.,Male,35,69652,No
126642,Washington D.C.,Male,43,63102,No
126643,Washington D.C.,Male,48,77696,No
126644,Washington D.C.,Male,37,62878,No
126645,Washington D.C.,Male,60,59687,No
126646,Washington D.C.,Male,60,83802,Yes
126647,Washington D.C.,Female,28,77993,No
126648,Washington D.C.,Female,40,65199,No
126649,Washington D.C.,Male,30,77207,No
126650,Washington D.C.,Female,43,79577,No
126651,Washington D.C.,Male,31,60661,No
126652,Washington D.C.,Male,41,60508,No
126653,Washington D.C.,Male,35,73047,No
126654,Washington D.C.,Male,34,58056,No
126655,Washington D.C.,Male,56,82582,No
126656,Washington D.C.,Male,29,50447,No
126657,Washington D.C.,Female,64,68336,No
126658,Washington D.C.,Female,30,55966,No
126659,Washington D.C.,Female,39,66790,No
126660,Washington D.C.,Male,42,91466,No
126661,Washington D.C.,Male,42,67907,No
126662,Washington D.C.,Female,52,41024,No
126663,Washington D.C.,Female,47,55669,No
126664,Washington D.C.,Male,63,81071,No
126665,Washington D.C.,Female,43,64707,No
126666,Washington D.C.,Male,28,83858,No
126667,Washington D.C.,Male,50,86517,No
126668,Washington D.C.,Male,54,80667,No
126669,Washington D.C.,Male,48,78077,No
126670,Washington D.C.,Male,25,62401,No
126671,Washington D.C.,Female,41,65605,No
126672,Washington D.C.,Female,50,66823,No
126673,Washington D.C.,Female,37,65716,No
126674,Washington D.C.,Male,44,84623,No
126675,Washington D.C.,Male,38,67233,Yes
126676,Washington D.C.,Female,53,40337,No
126677,Washington D.C.,Female,62,73830,No
126678,Washington D.C.,Male,39,88654,No
126679,Washington D.C.,Male,49,74942,No
126680,Washington D.C.,Female,50,60700,No
126681,Washington D.C.,Male,47,60878,No
126682,Washington D.C.,Male,59,76372,No
126683,Washington D.C.,Female,48,63996,No
126684,Washington D.C.,Female,43,76983,No
126685,Washington D.C.,Male,57,88914,No
126686,Washington D.C.,Male,45,71588,No
126687,Washington D.C.,Male,59,74352,Yes
126688,Washington D.C.,Male,58,72865,No
126689,Washington D.C.,Male,39,82896,No
126690,Washington D.C.,Female,56,69386,No
126691,Washington D.C.,Female,32,64605,No
126692,Washington D.C.,Male,42,78153,No
126693,Washington D.C.,Female,34,78091,Yes
126694,Washington D.C.,Female,41,60059,No
126695,Washington D.C.,Male,53,67250,No
126696,Washington D.C.,Female,60,62909,No
126697,Washington D.C.,Male,57,73071,No
126698,Washington D.C.,Male,47,83826,No
126699,Washington D.C.,Male,39,72868,No
126700,Washington D.C.,Male,52,74511,No
126701,Washington D.C.,Female,65,73274,No
126702,Washington D.C.,Male,44,74658,No
126703,Washington D.C.,Female,43,94742,Yes
126704,Washington D.C.,Male,45,61804,No
126705,Washington D.C.,Male,62,76898,No
126706,Washington D.C.,Male,53,60583,No
126707,Washington D.C.,Female,63,55875,No
126708,Washington D.C.,Female,26,66002,No
126709,Washington D.C.,Female,58,68257,No
126710,Washington D.C.,Female,38,76643,No
126711,Washington D.C.,Female,38,67255,No
126712,Washington D.C.,Male,29,75928,No
126713,Washington D.C.,Male,55,70019,No
126714,Washington D.C.,Male,62,55958,No
126715,Washington D.C.,Female,31,73671,No
126716,Washington D.C.,Female,57,61857,No
126717,Washington D.C.,Female,39,65136,No
126718,Washington D.C.,Male,57,83799,No
126719,Washington D.C.,Female,35,63079,No
126720,Washington D.C.,Female,60,54663,No
126721,Washington D.C.,Female,50,46998,No
126722,Washington D.C.,Female,50,55783,No
126723,Washington D.C.,Male,54,69905,No
126724,Washington D.C.,Male,40,72020,No
126725,Washington D.C.,Female,27,63020,No
126726,Washington D.C.,Female,38,81996,No
126727,Washington D.C.,Male,53,78215,No
126728,Washington D.C.,Female,57,64432,No
126729,Washington D.C.,Female,34,60600,No
126730,Washington D.C.,Male,29,63930,No
126731,Washington D.C.,Female,55,42962,No
126732,Washington D.C.,Female,55,61310,No
126733,Washington D.C.,Female,30,73429,No
126734,Washington D.C.,Female,45,52329,No
126735,Washington D.C.,Female,41,66907,No
126736,Washington D.C.,Female,40,55365,No
126737,Washington D.C.,Male,37,73983,No
126738,Washington D.C.,Male,45,71913,No
126739,Washington D.C.,Male,27,60942,No
126740,Washington D.C.,Male,64,81321,Yes
126741,Washington D.C.,Male,61,83168,No
126742,Washington D.C.,Male,52,66324,No
126743,Washington D.C.,Female,40,68683,No
126744,Washington D.C.,Female,47,67385,No
126745,Washington D.C.,Male,56,88998,No
126746,Washington D.C.,Male,38,80399,No
126747,Washington D.C.,Male,51,66678,No
126748,Washington D.C.,Female,45,62625,No
126749,Washington D.C.,Male,42,67164,No
126750,Washington D.C.,Male,52,84710,No
126751,Washington D.C.,Male,35,74543,No
126752,Washington D.C.,Male,29,79092,No
126753,Washington D.C.,Male,34,60314,Yes
126754,Washington D.C.,Female,38,56576,No
126755,Washington D.C.,Female,31,67515,No
126756,Washington D.C.,Male,60,64629,No
126757,Washington D.C.,Male,25,82086,No
126758,Washington D.C.,Male,44,77408,No
126759,Washington D.C.,Male,56,72900,No
126760,Washington D.C.,Male,39,73522,No
126761,Washington D.C.,Male,36,79394,Yes
126762,Washington D.C.,Male,46,79601,No
126763,Washington D.C.,Male,33,75542,No
126764,Washington D.C.,Male,46,82904,No
126765,Washington D.C.,Female,52,60458,No
126766,Washington D.C.,Female,45,67935,No
126767,Washington D.C.,Female,35,48258,No
126768,Washington D.C.,Male,36,93842,No
126769,Washington D.C.,Female,33,54900,No
126770,Washington D.C.,Female,54,71420,No
126771,Washington D.C.,Male,33,89540,No
126772,Washington D.C.,Female,52,77903,No
126773,Washington D.C.,Female,55,65021,No
126774,Washington D.C.,Male,40,79670,No
126775,Washington D.C.,Female,30,51481,No
126776,Washington D.C.,Male,33,83247,No
126777,Washington D.C.,Male,49,82122,No
126778,Washington D.C.,Male,30,60271,No
126779,Washington D.C.,Male,30,76790,No
126780,Washington D.C.,Male,27,85638,No
126781,Washington D.C.,Male,45,83110,No
126782,Washington D.C.,Male,44,81444,No
126783,Washington D.C.,Male,36,84407,No
126784,Washington D.C.,Male,50,74392,No
126785,Washington D.C.,Female,37,49734,No
126786,Washington D.C.,Male,57,88097,No
126787,Washington D.C.,Female,53,65057,No
126788,Washington D.C.,Male,25,71981,No
126789,Washington D.C.,Male,32,74120,No
126790,Washington D.C.,Male,50,74428,No
126791,Washington D.C.,Female,63,69865,No
126792,Washington D.C.,Male,38,84376,No
126793,Washington D.C.,Male,63,76064,No
126794,Washington D.C.,Female,37,64111,No
126795,Washington D.C.,Male,48,87560,No
126796,Washington D.C.,Female,48,76748,No
126797,Washington D.C.,Female,62,57812,No
126798,Washington D.C.,Male,28,59827,No
126799,Washington D.C.,Male,27,72391,No
126800,Washington D.C.,Male,50,73146,No
126801,Washington D.C.,Female,29,76085,Yes
126802,Washington D.C.,Male,52,76474,No
126803,Washington D.C.,Female,38,65173,Yes
126804,Washington D.C.,Male,42,72505,No
126805,Washington D.C.,Male,44,74160,No
126806,Washington D.C.,Female,65,67028,No
126807,Washington D.C.,Male,26,71889,No
126808,Washington D.C.,Male,55,78146,No
126809,Washington D.C.,Male,43,53445,No
126810,Washington D.C.,Female,37,67326,Yes
126811,Washington D.C.,Male,45,80082,No
126812,Washington D.C.,Female,57,89557,No
126813,Washington D.C.,Male,26,78042,No
126814,Washington D.C.,Female,30,82806,No
126815,Washington D.C.,Female,27,60067,Yes
126816,Washington D.C.,Female,54,67171,No
126817,Washington D.C.,Female,43,58157,No
126818,Washington D.C.,Male,33,74067,No
126819,Washington D.C.,Male,50,62319,No
126820,Washington D.C.,Female,53,61401,No
126821,Washington D.C.,Male,58,74713,No
126822,Washington D.C.,Male,40,92043,No
126823,Washington D.C.,Male,28,71850,No
126824,Washington D.C.,Male,65,69993,Yes
126825,Washington D.C.,Male,37,76160,No
126826,Washington D.C.,Male,48,88155,No
126827,Washington D.C.,Female,34,52217,No
126828,Washington D.C.,Female,35,71354,No
126829,Washington D.C.,Male,31,80654,No
126830,Washington D.C.,Male,47,69504,No
126831,Washington D.C.,Male,56,60447,Yes
126832,Washington D.C.,Male,45,66119,No
126833,Washington D.C.,Male,62,75206,No
126834,Washington D.C.,Female,48,46400,No
126835,Washington D.C.,Male,51,60552,No
126836,Washington D.C.,Male,59,69416,No
126837,Washington D.C.,Male,55,68599,No
126838,Washington D.C.,Female,32,62961,No
126839,Washington D.C.,Female,29,46784,No
126840,Washington D.C.,Female,33,82261,No
126841,Washington D.C.,Male,58,82668,Yes
126842,Washington D.C.,Male,50,90458,No
126843,Washington D.C.,Female,46,76508,No
126844,Washington D.C.,Female,48,68532,No
126845,Washington D.C.,Male,49,69066,No
126846,Washington D.C.,Male,51,79501,No
126847,Washington D.C.,Male,32,74215,No
126848,Washington D.C.,Female,63,53903,No
126849,Washington D.C.,Female,51,66981,No
126850,Washington D.C.,Male,53,86865,No
126851,Washington D.C.,Female,26,73404,No
126852,Washington D.C.,Female,57,65352,No
126853,Washington D.C.,Female,63,46443,Yes
126854,Washington D.C.,Female,63,77182,No
126855,Washington D.C.,Female,34,69115,No
126856,Washington D.C.,Male,58,63773,No
126857,Washington D.C.,Female,40,80645,No
126858,Washington D.C.,Female,64,52365,No
126859,Washington D.C.,Male,35,78357,No
126860,Washington D.C.,Male,58,80306,No
126861,Washington D.C.,Male,43,103684,No
126862,Washington D.C.,Male,62,60955,No
126863,Washington D.C.,Female,52,59072,No
